Country;Sector;Product CN Code;Description;2026 Default Value (Including mark-up);2027 Default Value (Including mark-up);2028 Default Value (Including mark-up)
Algeria;Iron and steel;73062100;Casing and tubing of a kind used in drilling for oil or gas, welded, of flat-rolled products of stainless steel, of an external diameter of <= 406,4 mm;3,63;3,96;4,29
Algeria;Iron and steel;73062900;Casing and tubing of a kind used in drilling for oil or gas, welded, of flat-rolled products of iron or steel, of an external diameter of <= 406,4 mm (excl. products of stainless steel or of cast iron);3,3;3,6;3,9
Algeria;Iron and steel;73063012;"Precision tubes, welded, of circular cross-section, of iron or non-alloy steel, cold-drawn or cold-rolled ""cold-reduced""";3,3;3,6;3,9
Algeria;Iron and steel;73063018;Precision tubes, welded, of circular cross-section, of iron or non-alloy steel (excl. cold-drawn or cold-rolled);3,3;3,6;3,9
Algeria;Iron and steel;73063041;"Threaded or threadable tubes ""gas pipe"", welded, of circular cross-section, of iron or non-alloy steel, plated or coated with zinc";3,3;3,6;3,9
Algeria;Iron and steel;73063049;"Threaded or threadable tubes ""gas pipe"", welded, of circular cross-section, of iron or non-alloy steel (excl. products plated or coated with zinc)";3,3;3,6;3,9
Algeria;Iron and steel;73063072;Other tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel, of an external diameter of <= 168,3 mm, plated or coated with zinc (excl. line pipe of a kind used for oil or gas pipelines or casing and tubingof a kind used in drilling for oil or gas);3,3;3,6;3,9
Algeria;Iron and steel;73063077;"Other tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel of an external diameter of <= 168,3 mm (excl. plated or coated with zinc and line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used in drilling for oil or gas, precision tubes and threaded or threadable tubes ""gas pipe"")";3,3;3,6;3,9
Algeria;Iron and steel;73063080;"Tubes, pipes and hollow profiles, welded, having a circular cross-section, of iron or steel, of an external diameter of > 168,3 mm but <= 406,4 mm (excl. line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, or precision steel tubes, electrical conduit tubes or threaded or threadable tubes ""gas pipe"")";3,3;3,6;3,9
Algeria;Iron and steel;73064020;"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. products having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas)";3,63;3,96;4,29
Algeria;Iron and steel;73064080;"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel (excl. products cold-drawn or cold-rolled ""cold-reduced"", tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas)";3,63;3,96;4,29
Algeria;Iron and steel;73065021;"Precision steel tubes, welded, of circular cross-section, of alloy steel other than stainless, cold-drawn or cold-rolled ""cold-reduced""";3,223;3,516;3,809
Algeria;Iron and steel;73065029;Precision steel tubes, welded, of circular cross-section, of alloy steel other than stainless (excl. cold-drawn or cold-rolled);3,223;3,516;3,809
Algeria;Iron and steel;73065080;Tubes, pipes and hollow profiles, welded, of circular cross-section, of alloy steel other than stainless (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and precision steel tubes);3,223;3,516;3,809
Algeria;Iron and steel;73066110;Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of stainless steel;3,63;3,96;4,29
Algeria;Iron and steel;73066192;Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of iron or steel other than stainless steel, with a wall thickness of <= 2 mm;3,3;3,6;3,9
Algeria;Iron and steel;73066199;Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of iron or steel other than stainless steel, with a wall thickness of > 2 mm;3,3;3,6;3,9
Algeria;Iron and steel;73066910;Tubes, pipes and hollow profiles, welded, of non-circular cross-section, of stainless steel (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and tubes and pipes and hollow profiles of square or rectangular cross-section);3,63;3,96;4,29
Algeria;Iron and steel;73066990;Tubes, pipes and hollow profiles, welded, of non-circular cross-section, of iron or steel other than stainless steel (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and tubes and pipes and hollow profiles of square or rectangular cross-section);3,3;3,6;3,9
Algeria;Iron and steel;73069000;"Tubes, pipes and hollow profiles ""e.g., open seam, riveted or similarly closed"", of iron or steel (excl. of cast iron, seamless or welded tubes and pipes and tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm)";3,3;3,6;3,9
Algeria;Iron and steel;730711;Tube or pipe fittings of non-malleable cast iron;3,146;3,432;3,718
Algeria;Iron and steel;73071910;Tube or pipe fittings of cast iron (excl. of non-malleable);3,146;3,432;3,718
Algeria;Iron and steel;73071990;Cast tube or pipe fittings of steel;3,3;3,6;3,9
Algeria;Iron and steel;73072100;Flanges of stainless steel (excl. cast products);3,201;3,492;3,783
Algeria;Iron and steel;730722;Threaded elbows, bends and sleeves of stainless steel (excl. cast products);3,201;3,492;3,783
Algeria;Iron and steel;730723;Butt welding tube or pipe fittings of stainless steel (excl. cast products);3,201;3,492;3,783
Algeria;Iron and steel;730729;Tube or pipe fittings of stainless steel (excl. cast products, flanges, threaded elbows, bends and sleeves and butt weldings fittings);3,201;3,492;3,783
Algeria;Iron and steel;73079100;Flanges of iron or steel (excl. cast or stainless products);3,3;3,6;3,9
Algeria;Iron and steel;730792;Threaded elbows, bends and sleeves, of stainless steel (excl. cast or stainless products);3,3;3,6;3,9
Algeria;Iron and steel;730793;Butt welding fittings of iron or steel (excl. cast iron or stainless steel products, and flanges);3,3;3,6;3,9
Algeria;Iron and steel;730799;"Tube or pipe fittings, of iron or steel (excl. cast iron or stainless steel products; flanges; threaded elbows, bends and sleeves; butt welding fittings)";3,3;3,6;3,9
Algeria;Iron and steel;7308;"Structures and parts of structures ""e.g., bridges and bridge-sections, lock-gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns"", of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel (excl. prefabricated buildings of heading 9406)";3,322;3,624;3,926
Algeria;Iron and steel;7309;"Reservoirs, tanks, vats and similar containers, of iron or steel, for any material ""other than compressed or liquefied gas"", of a capacity of > 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated (excl. containers specifically constructed or equipped for one or more types of transport)";3,3;3,6;3,9
Algeria;Iron and steel;7310;"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material ""other than compressed or liquefied gas"", of a capacity of <= 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated, n.e.s.";3,3;3,6;3,9
Algeria;Iron and steel;731100;Containers of iron or steel, for compressed or liquefied gas (excl. containers specifically constructed or equipped for one or more types of transport);3,3;3,6;3,9
Algeria;Iron and steel;73181100;Coach screws of iron or steel;3,3;3,6;3,9
Algeria;Iron and steel;73181210;Wood screws of stainless steel (excl. coach screws);3,63;3,96;4,29
Algeria;Iron and steel;73181290;Wood screws of iron or steel other than stainless (excl. coach screws);3,3;3,6;3,9
Algeria;Iron and steel;73181300;Screw hooks and screw rings, of iron or steel;3,3;3,6;3,9
Algeria;Iron and steel;73181410;Self-tapping screws, of stainless steel (excl. wood screws);3,63;3,96;4,29
Algeria;Iron and steel;73181491;Spaced-thread screws of iron or steel other than stainless;3,3;3,6;3,9
Algeria;Iron and steel;73181499;Self-tapping screws of iron or steel other than stainless (excl. spaced-thread screws and wood screws);3,3;3,6;3,9
Algeria;Iron and steel;731815;Threaded screws and bolts, of iron or steel, whether or not with their nuts and washers (excl. coach screws and other wood screws, screw hooks and screw rings, self-tapping screws, lag screws, stoppers, plugs and the like, threaded);3,3;3,6;3,9
Algeria;Iron and steel;731816;Nuts of iron or steel;3,3;3,6;3,9
Algeria;Iron and steel;73181900;Threaded articles, of iron or steel, n.e.s.;3,3;3,6;3,9
Algeria;Iron and steel;73182100;Spring washers and other lock washers, of iron or steel;3,3;3,6;3,9
Algeria;Iron and steel;73182200;Washers of iron or steel (excl. spring washers and other lock washers);3,3;3,6;3,9
Algeria;Iron and steel;73182300;Rivets of iron or steel (excl. tubular and bifurcated rivets for particular uses);3,3;3,6;3,9
Algeria;Iron and steel;73182400;Cotters and cotter pins, of iron or steel;3,3;3,6;3,9
Algeria;Iron and steel;73182900;Non-threaded articles, of iron or steel;3,3;3,6;3,9
Algeria;Iron and steel;73261100;Grinding balls and similar articles for mills, of iron or steel, forged or stamped, but not further worked;3,3;3,6;3,9
Algeria;Iron and steel;732619;Articles of iron or steel, forged or stamped, but not further worked, n.e.s. (excl. grinding balls and similar articles for mills);3,3;3,6;3,9
Algeria;Iron and steel;73262000;Articles of iron or steel wire, n.e.s.;3,3;3,6;3,9
Algeria;Iron and steel;73269030;Ladders and steps, of iron or steel;3,3;3,6;3,9
Algeria;Iron and steel;73269040;Pallets and similar platforms for handling goods, of iron or steel;3,3;3,6;3,9
Algeria;Iron and steel;73269050;Reels for cables, piping and the like, of iron or steel;3,3;3,6;3,9
Algeria;Iron and steel;73269060;Ventilators, non-mechanical, guttering, hooks and like articles used in the building industry, n.e.s., of iron or steel;3,3;3,6;3,9
Algeria;Iron and steel;73269092;Articles of iron or steel, open-die forged, n.e.s.;3,3;3,6;3,9
Algeria;Iron and steel;73269094;Articles of iron or steel, closed-die forged, n.e.s.;3,3;3,6;3,9
Algeria;Iron and steel;73269096;Sintered articles of iron or steel, n.e.s.;3,3;3,6;3,9
Algeria;Iron and steel;73269098;Articles of iron or steel, n.e.s.;3,3;3,6;3,9
Angola;Iron and steel;26011200;Agglomerated iron ores and concentrates (excl. roasted iron pyrites);0,678;0,74;0,802
Angola;Iron and steel;720211;Ferro-manganese, containing by weight > 2% of carbon;1,859;2,028;2,197
Angola;Iron and steel;720241;Ferro-chromium, containing by weight > 4% of carbon;2,585;2,82;3,055
Angola;Iron and steel;72026000;Ferro-nickel;3,828;4,176;4,524
Argentina;Iron and steel;26011200;Agglomerated iron ores and concentrates (excl. roasted iron pyrites);0,22;0,24;0,26
Argentina;Iron and steel;7201;Pig iron and spiegeleisen, in pigs, blocks or other primary forms;2,53;2,76;2,99
Argentina;Iron and steel;720211;Ferro-manganese, containing by weight > 2% of carbon;;;
Argentina;Iron and steel;720219;Ferro-manganese, containing by weight <= 2% carbon;;;
Argentina;Iron and steel;720241;Ferro-chromium, containing by weight > 4% of carbon;;;
Argentina;Iron and steel;720249;Ferro-chromium, containing by weight <= 4% of carbon;;;
Argentina;Iron and steel;72026000;Ferro-nickel;;;
Argentina;Iron and steel;7203;"Ferrous products obtained by direct reduction of iron ore and other spongy ferrous products, in lumps, pellets or similar forms; iron having a minimum purity by weight of 99,94%, in lumps, pellets or similar forms";1,133;1,236;1,339
Argentina;Iron and steel;7205;"Granules and powders of pig iron, spiegeleisen, iron or steel (excl. granules and powders of ferro-alloys, turnings and filings of iron or steel, radioactive iron powders ""isotopes"" and certain low-calibre, substandard balls for ballbearings)";2,607;2,844;3,081
Argentina;Iron and steel;72061000;Ingots, of iron and non-alloy steel (excl. remelted scrap ingots, continuous cast products, iron of heading 7203);2,706;2,952;3,198
